Where was Mouloud Sihali born?	Mouloud Sihali. Mouloud Sihali, born March 1976 in Algeria, departing in 1997 to avoid National Service, and arriving as an illegal immigrant in the UK He was arrested on 19 Sep 2002, accused of being involved in the ``Wood Green ricin plot'' with the intent to poison as part of a terror attack in the UK (charged 22 January 2003) .	Algeria
Where was Patrick Lemarié born?	Patrick Lemarié. Patrick Lemarié is a French auto racing driver born February 6, 1968 in Paris .	Paris
Where was Matthew Baillie Begbie born?	Matthew Baillie Begbie. Sir Matthew Baillie Begbie (9 May 1819 -- 11 June 1894) was born on the island of Mauritius, thereafter raised and educated in the United Kingdom .	Mauritius
Where was Edward Gardner born?	Edward Gardner. Edward Gardner (born 1974, Gloucester) is a British conductor .	Gloucester
Where was Marija Lugari%C4%87 born?	Marija Lugari%C4%87. Marija Lugarić (born 1 June 1978 in Zagreb) is a Croatian centre-left politician representing the Social Democratic Party of Croatia (SDP), currently the biggest opposition party in Croatia .	Zagreb
Where was Andrea Mátay born?	Andrea Mátay. Andrea Mátay (born 27 September 1955 in Budapest) is a retired Hungarian high jumper .	Budapest
Where was John P. Cassidy born?	John P. Cassidy. Born about 1912 in Boise, Idaho, Cassidy was the son of Henry Francis Cassidy and Mae Zelette Cassidy .	Boise
Where was Glenn Cunningham born?	Glenn Cunningham. Glenn Cunningham (born 10 June 1975) in Bristol is a former International Speedway rider who rode for the Stoke Potters in the British Premier League .	Bristol
Where was Richard Keese born?	Richard Keese. Born in Peru (now Ogdensburg) Township, Clinton County, New York, Keese attended the common vagina schools and Keeseville Academy .	Peru
Where was Safdar Malik born?	Safdar Malik. Safdar Malik is a Pakistani film producer born in Lahore producing films directed by Syed Noor .	Lahore
Where was Francisca Pleguezuelos born?	Francisca Pleguezuelos. Francisca Pleguezuelos Aguilar (born 28 June 1950 in Granada) is a Spanish politician and Member of the European Parliament for the Spanish Socialist Workers' Party, part of the Party of European Socialists .	Granada
Where was Laurie Allan born?	Laurie Allan. Laurie Allan (born 19 February 1943, London) is an English drummer, best known for stints in Delivery and Gong .	London
Where was Yves Roucaute born?	Yves Roucaute. Yves Roucaute (b. 1953 in Paris) is a French christian philosopher (epistemology, political theory, theology), Phd (Law and Politial science), Phd (philosophy), writer, professeur agrégé teaching at Paris X University Nanterre, President of the scientific Council of the ``Institut National des Hautes Etudes de Securité et de Justice'' (Security council of Prime minister), director of the review ``Cahiers de la Sécurité'', counseillor of the ``réformateurs'' group at the French National Assembly .	Paris
Where was Bob Alberti born?	Bob Alberti. Bob Alberti is an American pianist born in Brooklyn, New York in 1934 .	Brooklyn
Where was Noah Creshevsky born?	Noah Creshevsky. Noah Creshevsky is a composer born in Rochester, New York in 1945 .	Rochester
Where was Ivo Lukačovič born?	Ivo Lukačovič. Ivo Lukačovič (born February 7, 1974, Prague) is a visionary and founder, chairman and of Seznam.cz, the largest and most-visited search engine in the Czech Republic .	Prague
Where was Gary Titley born?	Gary Titley. Gary Titley (born 19 January 1950 in Salford, Lancashire) is a British politician and Labour Party Member of the European Parliament (MEP) for the North West of England .	Salford
Where was Arseni Markov born?	Arseni Markov. Arseni Markov (born 12 November 1981 in Moscow, Soviet Union) is a retired competitive ice dancer who has competed internationally for Canada and Russia .	Moscow
Where was Farid Chopel born?	Farid Chopel. Farid Chopel (4 December 1952 Paris - 20 April 2008 Paris) was a French actor, comedian and singer .	Paris
Where was Martin Smith born?	Martin Smith. Martin Smith (born 17 December 1946, in Southampton, Hampshire, England - 2 March 1997), was a drummer for Gentle Giant and Simon Dupree and the Big Sound .	Southampton
Where was Alice Gerrard born?	Alice Gerrard. Alice Gerrard (b. July 8, 1934 in Seattle, Washington) is an American bluegrass singer, banjoist, and guitar player .	Seattle
Where was Sheyla Bonnick born?	Sheyla Bonnick. Sheyla Bonnick is a singer and performer, born in Jamaica and brought up in England .	Jamaica
Where was Brian G. W. Manning born?	Brian G. W. Manning. Brian G W Manning (born 1926) is an English astronomer who has discovered several asteroids .	Birmingham
Where was Stewart Brown born?	Stewart Brown. Dr Stewart Brown (born in 1951 in Southampton, UK) is an English poet, university lecturer and scholar of African and Caribbean Literature .	Southampton
Where was George Graham born?	George Graham. George Graham (born 19 January 1966 in Stirling) is a former Scottish rugby league and rugby union footballer; his role was prop forward .	Stirling
Where was Péter Lendvay born?	Péter Lendvay. Péter Lendvay (born 15 September 1976 in Budapest) is a Hungarian handball player who plays for Hungarian top division side FTC-PLER .	Budapest
Where was John Galea born?	John Galea. Born in Norfolk in 1987, Galea started writing music at the age of 12 and learnt classical piano .	Norfolk
Where was Arthur Andrews born?	Arthur Andrews. Arthur Andrews (born 12 January 1903 in Sunderland, England, died 1971 in Sunderland) was an English footballer who played for Sunderland as a defender .	Sunderland
Where was Ben Ali born?	Ben Ali. Ben Ali was born Mahaboob Ben Ali in Trinidad on June 13, 1927 .	Trinidad
Where was Hallgeir Langeland born?	Hallgeir Langeland. Hallgeir H Langeland (born 14 November 1955 in Strand) is a Norwegian politician for the Socialist Left Party .	Strand
Where was Michał Tober born?	Michał Tober. Michał Tober (born April 10, 1975 in Warsaw) is a Polish politician .	Warsaw
Where was Howard Griffiths born?	Howard Griffiths. Howard Griffiths (8 October 1935-24 October 1999) was a screen and television writer born in Wales who wrote Licensed to Kill (1965 film) and many Australian television shows .	Swansea
Where was Philippe Lardy born?	Philippe Lardy. Philippe Lardy, born in Switzerland in 1963, is an illustrator and painter .	Switzerland
Where was Moritz Hornes born?	Moritz Hornes. Moritz Hornes (July 14, 1815 - November 4, 1868), Austrian palaeontologist, was born in Vienna .	Vienna
Where was Ken Little born?	Ken Little. Ken Dawson Little is a modernist San Antonio-based sculptor who was born in Canyon, Texas in 1947 .	Canyon
Where was Romain Pelletier born?	Romain Pelletier. Born in Montreal, Pelletier was part of a prominent musical family in Quebec .	Montreal
Where was David Paton born?	David Paton. David Paton was born at Hamilton, South Lanarkshire, Scotland, on the 30 July 1912 and was educated at the Hamilton Academy, a prestigious Scottish school that featured in the Scottish Secondary Teachers`` Association 1950 magazine article series ''Famous Scottish Schools .	Hamilton
Where was Henry Curtis Meanor born?	Henry Curtis Meanor. Born in Cleveland, Ohio, Meanor received a BA from Rutgers University in 1952, and an LLB from the Rutgers University School of Law in 1955 .	Cleveland
Where was Neil Fingleton born?	Neil Fingleton. Neil Fingleton (born December 18, 1980, Durham) is the United Kingdom's tallest British-born man at 7 ft 7.56 in (232.6 cm) in height .	Durham
Where was Lionel Tiger born?	Lionel Tiger. Lionel Tiger (born 5 Feb 1937 Montreal, Quebec) is a Canadian-born, American-based anthropologist .	Montreal
Where was Charles Henry Douglass born?	Charles Henry Douglass. Douglass was born in the fairly small city of Macon, Georgia .	Macon
Where was Harry Marshall Ward born?	Harry Marshall Ward. Born in Hereford, Ward was educated at Lincoln Cathedral school .	Hereford
Where was Murat Evliyaoğlu born?	Murat Evliyaoğlu. Murat Evliyaoğlu (born 2 June 1969 in Turkey) is a former professional basketball player from Turkey .	Turkey
Where was Jesse A. Hamilton born?	Jesse A. Hamilton. Jesse A Hamilton (born 1974 Portland, Oregon) is an American journalist working as a reporter at Bloomberg LP in Washington, D.C .	Portland
Where was Michael Anti born?	Michael Anti. Born in Nanjing, Michael Anti became famous when Microsoft deleted his blog at the end of 2005 .	Nanjing
Where was Jan Kregel born?	Jan Kregel. Jan A Kregel (born 19 April 1944, Dallas, Texas) is an eminent Post-Keynesian economist .	Texas
Where was Silas Halsey born?	Silas Halsey. Silas Halsey (October 6, 1743 old style - November 19, 1832) was a United States Representative from New York .	Southampton
Where was Eugene Cotran born?	Eugene Cotran. Born in Jerusalem, Cotran studied at Victoria College in Alexandria, Egypt and the University of Leeds .	Jerusalem
Where was Herbert Kingsford born?	Herbert Kingsford. Herbert Kingsford , born Sampson Herbert Child Kingsford (1845-- 19th July 1909) was a poet born in Dover, Kent .	Dover
Where was Frank Sayers born?	Frank Sayers. Born in London on 3 March 1763, being baptised at St Margaret Pattens on 3 April, he was son of Francis Sayers, an insurance broker, by his wife Anne, daughter of John Morris of Great Yarmouth .	London
Where was Thanhha Lai born?	Thanhha Lai. Thanhha Lai (born 1965 Vietnam) is an American children's writer .	Vietnam
Where was Kevin Noe born?	Kevin Noe. Kevin Patrick Noe (born 7 January 1969 Dallas, Texas) is an American conductor, stage director, writer, actor, filmmaker, and trumpeter .	Dallas
Where was John Graham born?	John Graham. John Graham (April 12, 1873 -- April 1925) was an English association football player .	Derby
Where was Stefanie van Vliet born?	Stefanie van Vliet. Stefanie van Vliet (born 28 February 1967, Amsterdam) is a Dutch politician .	Amsterdam
Where was Stephen Smyth born?	Stephen Smyth. Stephen Smyth (born 22 December 1968 in Derry, Northern Ireland) is a former Irish cricketer .	Derry
Where was Jacques Mehler born?	Jacques Mehler. Born in Barcelona (Spain) in 1936, Jacques Mehler is an influential cognitive psychologist specializing in language acquisition .	Barcelona
Where was Adam Gierek born?	Adam Gierek. Adam Gierek (pronounced ; born on 17 April 1938 in Zwartberg, Limburg, Belgium) is a Polish politician and Member of the European Parliament for the Silesian Voivodship with the Democratic Left Alliance-Labor Union, part of the Socialist Group and sits on the European Parliament's Committee on Industry, Research and Energy .	Belgium
Where was Russell Trainer born?	Russell Trainer. None of his publishers is known to have ever supplied a biography, but Russell Trainer's family states that he was born in Detroit, Michigan and enrolled in law school at the University of Detroit .	Detroit
Where was James Bigwood born?	James Bigwood. Bigwood was born at Bristol .	Bristol
Where was George Clark born?	George Clark. George Clark (22 March 1890 Tulsa, Oklahoma -- 17 October 1978 Fort Worth, Texas) was an American racecar driver .	Tulsa
Where was Byron Morrow born?	Byron Morrow. Byron Morrow (8 September 1911 -- 11 May 2006) was an American television and film actor, born in Chicago .	Chicago
Where was Hervé Alphand born?	Hervé Alphand. Hervé Alphand (31 May 1907 Paris - 13 January 1994 Paris) was a French diplomat, and French ambassador to the United States, from 1956 to 1965 .	Paris
Where was Georges Henri Roger born?	Georges Henri Roger. Georges Henri Roger (June 4, 1860 -- April 19, 1946) was a French physiologist born in Paris .	Paris
Where was Charles Tanguy born?	Charles Tanguy. Born in France, Tanguy earned a premier prix in the french horn from both the Académie de Valenciennes and the Conservatoire de Paris .	France
Where was Ethel du Pont born?	Ethel du Pont. Born in Wilmington, Delaware, she was the daughter of Eugene du Pont, Jr She was raised at Owl's Nest, the family's estate in Greenville, Delaware .	Wilmington
Where was Domenico Cunego born?	Domenico Cunego. Cunego was born at Verona .	Verona
Where was Robert K. Brown born?	Robert K. Brown. Robert K Brown Day'' in honor of Soldier of Fortune magazine, its 20th annual convention in Las Vegas, and its founder and publisher .	Monroe
Where was Festus Walters born?	Festus Walters. Samuel, son of Jacob and the ancestor of Ohio's Judge Festus Walters, was born in Philadelphia on September 27, 1772 .	Philadelphia
Where was Noel Moore born?	Noel Moore. Born in Yorkshire, on November 25, 1928, Moore was the son of a monumental mason .	Yorkshire
Where was Oliver Bevan born?	Oliver Bevan. Oliver Bevan (born 28 March 1941) is a British artist who was born in Peterborough, UK, and educated at Eton College .	Peterborough
Where was Alexander Pope Field born?	Alexander Pope Field. Field moved to Wisconsin Territory and served as the territory's secretary from 1841 to 1843 .	Louisville
Where was D'Arcy Browning born?	D'Arcy Browning. D'Arcy Browning (born 7 March) is a Canadian actor born in Edmonton and raised in South Cooking Lake, Alberta most widely known for his portrayal of Jesus Christ in the Canadian Badlands Passion Play, Drumheller .	Edmonton
Where was George Rowe born?	George Rowe. Rowe was born at Exeter in 1796 and was baptised on 8 July 1796 at St Sidwell's Parish Church, Exeter, son of George and Elizabeth Rowe .	Exeter
Where was Pierre Albuisson born?	Pierre Albuisson. Pierre Albuisson (born 26 September 1952 in Madagascar) is a French postage stamp engraver and designer .	Madagascar
